transcript_id,transcript_position,score
ENST00000368979,393,0.584627986645771
ENST00000262375,268,0.6200942987303852
ENST00000373237,2123,0.47156355124981186
ENST00000302516,1714,0.5913890824371811
ENST00000263382,972,0.6712535882507379
ENST00000596288,704,0.6300036999857697
ENST00000453386,1593,0.6407029218918929
ENST00000544379,509,0.4208226401230252
ENST00000369905,410,0.4037401331245689
ENST00000387347,1054,0.4459987202478578
ENST00000422514,942,0.15563655814941574
ENST00000227322,394,0.8416586880108112
ENST00000348956,722,0.5938087109712901
ENST00000290649,1675,0.06366355695835425
ENST00000594991,1406,0.34586856076640177
ENST00000396398,2091,0.6324865770997301
ENST00000587718,696,0.10220677054142398
ENST00000592763,2980,0.17623210156720778
ENST00000356948,3416,0.5914689570573682
ENST00000393818,1935,0.8185237821861122
ENST00000303127,926,0.29311689785220624
ENST00000234875,202,0.6966366829828287
ENST00000244137,299,0.5198152177894718
ENST00000377970,1829,0.5224433289906197
ENST00000235835,452,0.21937743543318616
ENST00000264156,2544,0.2561759508352937
ENST00000574322,1694,0.06382508279644186
ENST00000023939,920,0.3299754433697888
ENST00000352433,451,0.9001766413176359
ENST00000302503,388,0.8924962269773875
ENST00000248450,266,0.4617479782938612
ENST00000311549,744,0.32092654917148267
ENST00000380876,415,0.5614399713822141
ENST00000453381,1027,0.5254443424968683
ENST00000223324,318,0.5527074835457075
ENST00000395957,2913,0.20828441251469765
ENST00000593029,80,0.322230514776466
ENST00000596358,123,0.3995616101452699
ENST00000485196,181,0.4151840211308842
ENST00000371554,1612,0.04918638142586028
ENST00000361899,247,0.14240380994185262
ENST00000335007,1211,0.05630555023139075
ENST00000216038,1080,0.19251205745775377
ENST00000429772,281,0.2755093482418695
ENST00000524625,1419,0.17938928381164423
ENST00000303904,595,0.08971012015678345
ENST00000250495,248,0.3802999579435328
ENST00000261819,448,0.35832294198513964
ENST00000426263,2415,0.34591507965462637
ENST00000373408,589,0.4486129348710633
ENST00000547276,1349,0.2766053108813234
ENST00000383329,766,0.3614547870179982
ENST00000264639,1718,0.7019681739718296
ENST00000380649,2522,0.7896381455169394
ENST00000331872,2901,0.4160228909387946
ENST00000303731,144,0.3228805029797845
ENST00000306306,349,0.7134489599726223
ENST00000320954,1191,0.26657667839664956
ENST00000296504,831,0.22698699412742865
ENST00000216392,2071,0.5264115431369537
ENST00000394308,459,0.6187319434681923
ENST00000445736,1930,0.5720090813211367
ENST00000268802,390,0.2751638482685884
ENST00000292614,117,0.466397489978493
ENST00000263238,2248,0.4467364780736317
ENST00000517671,605,0.41359029814810344
ENST00000457458,1802,0.5405009088070393
ENST00000306823,1071,0.6282742229058154
ENST00000462138,615,0.5253037900568485
ENST00000623368,566,0.271675049961684
ENST00000383564,1216,0.25913418705131563
ENST00000374293,761,0.2703461491211841
ENST00000392271,1694,0.37717844922301164
ENST00000389704,1143,0.25509019342956024
ENST00000244711,712,0.35509106932477824
ENST00000319296,1260,0.8745262942828086
ENST00000218432,848,0.7570545028785663
ENST00000375036,1805,0.3339847898527766
ENST00000294119,614,0.6032109859014587
ENST00000543683,98,0.2650588964277614
ENST00000499023,451,0.3863294187468061
ENST00000519374,740,0.544140245147068
ENST00000512737,733,0.5815849848867054
ENST00000599167,833,0.38369643466385195
ENST00000339374,523,0.6664932998275903
ENST00000439602,438,0.5734896888898519
ENST00000327347,419,0.5789194908169892
ENST00000248975,1679,0.1513998305170543
ENST00000215882,1114,0.7054756472625952
ENST00000296292,1223,0.3215995028845433
ENST00000265351,2051,0.11883954057784185
ENST00000371095,695,0.4225431176244108
ENST00000380244,920,0.24983366854961003
ENST00000372134,920,0.6725971289643915
ENST00000545797,1903,0.4354419882296806
ENST00000376372,699,0.6219386315428114
ENST00000567007,1462,0.5769004733728761
ENST00000322213,4343,0.3160296502748061
ENST00000605891,962,0.4567728402883481
ENST00000371142,762,0.3872520973200127
ENST00000366777,2728,0.71079261751078
ENST00000243253,2492,0.5379226559535896
ENST00000362034,499,0.6673565559001966
ENST00000336053,2408,0.6749463497305729
ENST00000381344,1331,0.5438403825514019
ENST00000325954,507,0.5536402151145272
ENST00000496455,996,0.3372152209110152
ENST00000304758,5107,0.053683831419160735
ENST00000466877,377,0.6546569674845406
ENST00000356205,2040,0.5170785581057145
ENST00000072869,1998,0.469487049706741
ENST00000320225,658,0.17895950519219378
ENST00000371142,1989,0.6334189317274931
ENST00000369722,1123,0.0904393305595956
ENST00000448552,529,0.8544678107174446
ENST00000264705,6366,0.6134889802626197
ENST00000425361,203,0.60247573221559
ENST00000595158,444,0.6899698318051585
ENST00000616140,4439,0.18475807685502607
ENST00000375643,3694,0.21681809595951335
ENST00000615196,2686,0.20622368643919423
ENST00000543663,2446,0.24670482866797125
ENST00000354336,4319,0.3054112706798969
ENST00000377843,1950,0.7838415776110896
ENST00000519948,1671,0.6716423843886776
ENST00000272274,545,0.30161435868481185
ENST00000626223,1099,0.5819496034420871
ENST00000304414,1123,0.6631703978164335
ENST00000284551,1857,0.6416624111416369
ENST00000209873,1327,0.28549375711308106
ENST00000337387,127,0.16877225561818412
ENST00000300935,1907,0.22955142146289204
ENST00000248924,594,0.3270115761756044
ENST00000358357,4707,0.29400323283369906
ENST00000265565,1770,0.4914448516306797
ENST00000374169,428,0.15856387403874597
ENST00000372813,646,0.4973693813700254
ENST00000485390,548,0.08907905186541545
ENST00000305632,2220,0.4549316663950805
ENST00000527853,690,0.45148784458515684
ENST00000228506,711,0.34486573986441343
ENST00000314103,1047,0.6022566492656265
ENST00000590265,921,0.5517763797235735
ENST00000426333,2426,0.3560348320095282
ENST00000329875,1452,0.2489795114831297
ENST00000433866,715,0.05094943902059379
ENST00000315127,3248,0.7109977721882873
ENST00000626223,1598,0.395243579870147
ENST00000377970,535,0.1962241737572306
ENST00000347970,247,0.6037793244542748
ENST00000302182,425,0.727843661225959
ENST00000465172,603,0.5241110117515321
ENST00000320330,1056,0.2865190375474083
ENST00000376227,2181,0.5371225662051915
ENST00000424576,627,0.5638187676903894
ENST00000375370,2154,0.46620305531930784
ENST00000310931,3421,0.18156202575293884
ENST00000568588,1014,0.4773561379210479
ENST00000614672,5889,0.7426098716403063
ENST00000277010,1407,0.4705579185088122
ENST00000253794,842,0.39031714924158867
ENST00000438861,610,0.7160379201412556
ENST00000234198,1839,0.33891286351268113
ENST00000395633,481,0.7027772740280034
ENST00000462917,1456,0.10305569263111296
ENST00000566897,1619,0.43391052065842206
ENST00000350697,1159,0.153599789738827
ENST00000336458,711,0.5000499373190389
ENST00000446922,365,0.314409386772516
ENST00000341832,2490,0.5813666175269054
ENST00000375549,1060,0.25117750992668386
ENST00000402868,3107,0.3298732897391666
ENST00000382581,1393,0.5695221662925388
ENST00000288607,1156,0.8741986268348044
ENST00000405636,1653,0.4366453506427131
ENST00000307877,862,0.10432471331634795
ENST00000600083,444,0.07537564563332044
ENST00000324096,2999,0.5144845853864278
ENST00000281031,390,0.5052002841297426
ENST00000489418,1916,0.6709148242701708
ENST00000503633,682,0.5737062411069993
ENST00000380087,837,0.14806848451692367
ENST00000310137,937,0.08090291793403855
ENST00000228306,723,0.8267613952743749
ENST00000466490,607,0.05077179678354955
ENST00000404933,916,0.3420898963466207
ENST00000367142,1112,0.5756815644439772
ENST00000253099,945,0.8064579873419316
ENST00000412331,2346,0.35469361869355936
ENST00000285605,2187,0.28962530537359754
ENST00000442555,2207,0.26470845480911553
ENST00000433866,1106,0.8133362681115459
ENST00000322347,561,0.75558665431347
ENST00000596358,384,0.6697694653798272
ENST00000253452,27,0.4462919362519115
ENST00000438704,935,0.36553010736007047
ENST00000254108,1504,0.24976483060167037
ENST00000552951,491,0.05301631593432593
ENST00000621663,51,0.23407152625273794
ENST00000296412,1089,0.4705447225057715
ENST00000217971,749,0.057255268397979946
ENST00000325301,3473,0.5881598082371983
ENST00000229854,2256,0.49163052809964347
ENST00000244496,510,0.481749039430831
ENST00000599551,323,0.59815200919142
ENST00000544301,1566,0.29252684517012734
ENST00000306434,523,0.7066076516257489
ENST00000354185,2335,0.6188422634942451
ENST00000366922,2552,0.06102908596561395
ENST00000029410,935,0.3253192511727296
ENST00000296412,1229,0.06308616098570428
ENST00000336283,1499,0.18318060485736826
ENST00000296417,444,0.6740759693215452
ENST00000589710,1334,0.448297142627811
ENST00000422650,835,0.21087735653080447
ENST00000552361,511,0.5512398588383768
ENST00000356244,1550,0.8757980645524333
ENST00000262570,1178,0.3442292643629085
ENST00000380876,2785,0.4406833844535601
ENST00000372134,740,0.11412182237807483
ENST00000635567,578,0.7633493591401252
ENST00000281828,1333,0.36181964679052453
ENST00000368259,1541,0.14503772468887494
ENST00000553837,349,0.7473786724414664
ENST00000199814,501,0.1989991435593801
ENST00000610935,1371,0.7383147738520696
ENST00000496813,274,0.3364244935292402
ENST00000229328,2136,0.2813729633168398
ENST00000303436,358,0.5191723263026289
ENST00000269856,3560,0.7739149186725838
ENST00000448864,252,0.23959084544997758
ENST00000373020,384,0.388270536285023
ENST00000372397,1555,0.7305332212211162
ENST00000380325,620,0.41477922838140074
ENST00000519882,497,0.0710912023453679
ENST00000322030,2764,0.5217169154780062
ENST00000367549,3452,0.15510570196396326
ENST00000252934,1496,0.11404825076053209
ENST00000369605,881,0.3020483035470295
ENST00000375370,2374,0.1858107847446341
ENST00000258739,1529,0.832396484800596
ENST00000265563,6050,0.27443665015426805
ENST00000327064,2555,0.9116403594447093
ENST00000300851,137,0.7938680944587888
ENST00000368865,651,0.37007062545740965
ENST00000298556,571,0.5467118479910135
ENST00000244496,758,0.564472834280949
ENST00000471880,573,0.6394898087525577
ENST00000361219,792,0.18860248330738966
ENST00000230431,245,0.42800816186896634
ENST00000305105,826,0.15647982422024181
ENST00000368552,563,0.5395347405934162
ENST00000370355,5178,0.18822307274072705
ENST00000445560,528,0.6965300767798444
ENST00000441946,1495,0.6755709889481033
ENST00000280326,857,0.4045186521756004
ENST00000216392,2233,0.18453482040370642
ENST00000378609,1566,0.30976423171679623
ENST00000616395,640,0.12391205346124952
ENST00000627934,4943,0.7651746852776161
ENST00000490380,205,0.7335845740316844
ENST00000399672,1083,0.5830671508548451
ENST00000638706,2224,0.12432929788973329
ENST00000291386,661,0.1130684213405749
ENST00000371558,1647,0.5411812620705266
ENST00000439977,109,0.6398525055990973
ENST00000355091,947,0.8055037266085205
ENST00000263238,809,0.3004610451593749
ENST00000366654,1448,0.5454609814253827
ENST00000318607,882,0.7365378634037791
ENST00000354185,2508,0.6222872356400603
ENST00000468084,881,0.3113202839505287
ENST00000546500,905,0.5364293600225954
ENST00000395176,652,0.38975784461100926
ENST00000286091,2694,0.2737829829686951
ENST00000305533,733,0.4973408962056142
ENST00000312629,1452,0.7973054472411532
ENST00000618006,1080,0.7519620237886739
ENST00000313104,371,0.6387475265942465
ENST00000399774,779,0.3039081830486242
ENST00000320548,1112,0.41869945471772213
ENST00000323853,5317,0.42737849547647594
ENST00000360876,2555,0.7414361077304109
ENST00000446533,1581,0.6858127428048921
ENST00000532489,1096,0.1847908621208565
ENST00000296456,1031,0.7736658523181594
ENST00000290299,691,0.27786824574114716
ENST00000373991,1489,0.12927798836158055
ENST00000372853,884,0.3753077401804364
ENST00000472174,1278,0.4808951480935666
ENST00000353341,446,0.5725179300815159
ENST00000412331,1288,0.8168865355084923
ENST00000301281,828,0.4939294761056946
ENST00000353341,1332,0.4659645431503711
ENST00000217426,426,0.3678536433037744
ENST00000285379,1449,0.20427162058589282
ENST00000569417,307,0.24362787409030764
ENST00000548567,2948,0.592108546964967
ENST00000394456,1741,0.8002784106462069
ENST00000354725,1353,0.49892005485473767
ENST00000300935,1813,0.6814613968059942
ENST00000419869,1192,0.3844728341483764
ENST00000256460,686,0.5999838557795737
ENST00000514264,530,0.7009303751887112
ENST00000369626,3329,0.5096996396092363
ENST00000441322,643,0.6016056543550641
ENST00000380876,949,0.6050399101743535
ENST00000371443,1188,0.4504386312765572
ENST00000009041,1286,0.14141170426003366
ENST00000380752,4081,0.5971840492651259
ENST00000340124,309,0.5194324631816808
ENST00000356244,1684,0.7949493002386872
ENST00000368892,999,0.6518069533280407
ENST00000231572,834,0.10876557610212842
ENST00000225972,660,0.13084535056619498
ENST00000483956,2967,0.6850136019397963
ENST00000255681,419,0.6053154571236673
ENST00000300289,321,0.6563093877091338
ENST00000002165,708,0.6267601701960666
ENST00000358154,1399,0.5502500250889291
ENST00000400521,1117,0.3523834889331433
ENST00000276079,1662,0.3573425515174835
ENST00000328923,645,0.4058752668963809
ENST00000279550,575,0.085534383571729
ENST00000372715,431,0.6059688635632694
ENST00000372397,906,0.12637775830345185
ENST00000372435,656,0.23169283412719796
ENST00000219252,1684,0.6032729372228767
ENST00000380876,607,0.6017011464459168
ENST00000378888,2652,0.2481177034140552
ENST00000377811,997,0.3556593030313477
ENST00000256151,1230,0.5436944246755568
ENST00000264639,592,0.48424632354584185
ENST00000261772,159,0.05999572762652964
ENST00000394975,334,0.6519833289767604
ENST00000275517,1390,0.48785275748365586
ENST00000338338,946,0.2651883802741274
ENST00000324460,106,0.3081363270925014
ENST00000332556,308,0.5214854127040912
ENST00000544079,1631,0.4408007471345022
ENST00000553205,151,0.1920248383105411
ENST00000371974,453,0.7200831609263398
ENST00000529163,471,0.8210807418554676
ENST00000263238,2305,0.17090854637974714
ENST00000271688,1546,0.07417839577366458
ENST00000264552,973,0.428105197679708
ENST00000491335,326,0.7684973619222165
ENST00000337195,2342,0.23205237113498742
ENST00000216225,161,0.07714754037916656
ENST00000374169,465,0.6881698266398946
ENST00000409784,647,0.3982002028130038
ENST00000376588,1485,0.7995983284178643
ENST00000253814,1570,0.5957145780973948
ENST00000371717,679,0.4703794820962656
ENST00000599732,1168,0.6546064929587612
ENST00000397511,604,0.5608963752155106
ENST00000249806,2133,0.5860073219184928
ENST00000396859,485,0.4291453694740114
ENST00000602725,3181,0.46642260870908586
ENST00000409600,3149,0.06568829954060801
ENST00000273130,1127,0.30132924254537424
ENST00000343150,1839,0.581858718980762
ENST00000242577,445,0.8358880619599022
ENST00000360458,1711,0.06895899694539283
ENST00000309137,471,0.4572341109482096
ENST00000394950,1231,0.7412279890305058
ENST00000280326,793,0.7613999825862117
ENST00000215904,659,0.7291986760008775
ENST00000256433,1088,0.297361391487665
ENST00000331531,348,0.32008845694071636
ENST00000372310,1438,0.7948644575576463
ENST00000257787,552,0.7847190936224819
ENST00000203407,1768,0.14707974836275708
ENST00000318129,1515,0.12093545038356143
ENST00000288207,1512,0.29237573487243007
ENST00000271688,1564,0.18188155414903773
ENST00000379661,2355,0.8719771797208523
ENST00000407004,1259,0.5254583669938615
ENST00000324871,722,0.8810221173826941
ENST00000610455,547,0.38409347478557987
ENST00000299767,2102,0.3916658167970046
ENST00000228740,1824,0.623522971590698
ENST00000324460,535,0.48407221283190516
ENST00000340578,983,0.5503287386794263
ENST00000246151,1145,0.48031134218382904
ENST00000309366,332,0.537678047021716
ENST00000254928,1048,0.35325375374687523
ENST00000344746,473,0.3093706667347222
ENST00000339995,1021,0.22447343106562576
ENST00000368865,1280,0.309737962898747
ENST00000375695,1660,0.08845809276101534
ENST00000376572,2099,0.10434490095929598
ENST00000310931,2182,0.2776853026212455
ENST00000581621,2064,0.5754336031536811
ENST00000307641,1489,0.4719409860559873
ENST00000299572,1150,0.45628450450027325
ENST00000346178,3070,0.3634595197419271
ENST00000627109,1131,0.6087278497742036
ENST00000638220,5505,0.48970403080193414
ENST00000343810,557,0.6156273645380819
ENST00000392882,815,0.3382236729605044
ENST00000263574,1516,0.09795553216640228
ENST00000548278,1624,0.21161954745218606
ENST00000439424,665,0.24966992721093081
ENST00000357065,2107,0.3973961482703548
ENST00000460766,2299,0.4715278969164134
ENST00000421473,1850,0.41014358020346353
ENST00000484711,2223,0.6500738580839696
ENST00000374379,3182,0.5228412510045914
ENST00000262225,663,0.22770835315001178
ENST00000521466,370,0.3092984622010111
ENST00000534624,1424,0.5850068296181837
ENST00000397298,229,0.10457786665308891
ENST00000326446,1541,0.7149027261662235
ENST00000229340,2799,0.8624235028146435
ENST00000435036,2173,0.47491137007812556
ENST00000346178,1649,0.14006491275889327
ENST00000309061,1630,0.5053824664927674
ENST00000404488,259,0.09947739436469477
ENST00000240333,471,0.07405052664377487
ENST00000263168,2063,0.1644158756321764
ENST00000366977,799,0.4580833384829207
ENST00000498095,258,0.18777642914061052
ENST00000374492,413,0.612880920792359
ENST00000318607,3278,0.260213401163023
ENST00000272217,297,0.5864881554046264
ENST00000298569,1656,0.3715780258498349
ENST00000360079,1668,0.27962694888989686
ENST00000352983,484,0.7432426516430496
ENST00000263383,146,0.5675855094359646
ENST00000378755,1259,0.5373052437871919
ENST00000367495,837,0.3287412771871772
ENST00000328848,310,0.534912323911869
ENST00000375643,4228,0.24780605770378994
ENST00000321301,541,0.4086076488640094
ENST00000627934,4000,0.3254128150933672
ENST00000331457,846,0.13719989912473998
ENST00000368533,637,0.5812354925690459
ENST00000435041,900,0.14009137718477369
ENST00000272233,585,0.7250007323645882
ENST00000216780,1978,0.38444572299061575
ENST00000250559,2003,0.08813556881924436
ENST00000319788,70,0.4632491395379921
ENST00000585839,1975,0.6052936543555542
ENST00000355653,1751,0.3673394265509818
ENST00000630954,553,0.49697815395071065
ENST00000227524,755,0.11816065684087518
ENST00000313777,505,0.3509828553958617
ENST00000302386,573,0.5970585583706388
ENST00000331134,3084,0.41360733543485695
ENST00000360840,599,0.5455901397050811
ENST00000319410,776,0.23969856297297223
ENST00000251968,1393,0.11934377230971402
ENST00000357394,801,0.06315342959978355
ENST00000225504,530,0.5773921215948503
ENST00000555030,313,0.6661012978576267
ENST00000521036,699,0.3079305129967279
ENST00000317991,615,0.804890980094502
ENST00000261574,4680,0.32901540041979144
ENST00000479209,3064,0.28467261313406556
ENST00000422453,1451,0.5805591035511549
ENST00000449870,4488,0.0601091952690022
ENST00000504325,143,0.10574407981370326
ENST00000489841,251,0.11536427672296876
ENST00000558527,380,0.6071048398847314
ENST00000368309,2095,0.07991191355574329
ENST00000413453,807,0.5972076490393979
ENST00000327892,421,0.3605461840941243
ENST00000221486,653,0.7058452239060583
ENST00000536769,2513,0.48252698354545026
ENST00000405636,1362,0.5238691846378181
ENST00000309328,249,0.4982733777633635
ENST00000261693,1287,0.36456977805306445
ENST00000343380,849,0.6532404309445166
ENST00000541726,509,0.36924687675039386
ENST00000548563,266,0.5311777905817108
ENST00000376185,682,0.3549841508541652
ENST00000273986,467,0.17598525991813574
ENST00000359957,586,0.12364802862574467
ENST00000219252,1591,0.2773945823610824
ENST00000215574,1299,0.4027481075547932
ENST00000268097,1718,0.5333606335514771
ENST00000376817,859,0.48941070038187895
ENST00000393812,1783,0.31836349203454617
ENST00000366839,1281,0.6552347307538291
ENST00000274026,1588,0.4557225517593698
ENST00000429360,643,0.5979685473936749
ENST00000391910,2473,0.3970531965728292
ENST00000520868,613,0.3749362895049934
ENST00000373840,1299,0.11930820701870154
ENST00000291568,221,0.5898502809351369
ENST00000561457,2287,0.25068410224263066
ENST00000398944,2612,0.5486176940524607
ENST00000252268,1346,0.6675902657567404
ENST00000204549,1146,0.6971643111572727
ENST00000252674,4253,0.27873809374862224
ENST00000370654,595,0.4999868311245151
ENST00000248098,1817,0.8600099316879143
ENST00000435844,528,0.2631781245736274
ENST00000422447,1177,0.5181782289022936
ENST00000256442,1431,0.4054802915584157
ENST00000301281,1735,0.21095783240636173
ENST00000269576,1852,0.5258577809394315
ENST00000507756,823,0.5694074462639186
ENST00000270538,1722,0.8062042637413415
ENST00000372890,1147,0.6302495264095066
ENST00000492709,855,0.47084858201424024
ENST00000373316,418,0.6058798146381086
ENST00000306823,1771,0.22937616316915496
ENST00000598495,531,0.7915722839269247
ENST00000262030,957,0.49773671767953626
ENST00000243563,565,0.34502877634182355
ENST00000295830,578,0.511653085018157
ENST00000237889,401,0.5236286169214119
ENST00000359890,1238,0.5778726932776218
ENST00000284320,1741,0.35787968118678964
ENST00000618852,5127,0.4775271317756359
ENST00000630954,471,0.49081858699482006
ENST00000377890,1087,0.8744982590118485
ENST00000249786,705,0.670686237302864
ENST00000221856,1743,0.1698860942444207
ENST00000585030,918,0.13635917440506226
ENST00000358901,1397,0.21540340792379528
ENST00000216160,2786,0.5374943780708189
ENST00000357166,2904,0.37398120746945657
ENST00000356401,2388,0.7115347292090606
ENST00000373586,508,0.3407312809994853
ENST00000396172,776,0.4450639737207157
ENST00000252622,94,0.6881923266737833
ENST00000318129,260,0.8033144351311616
ENST00000354667,828,0.2652331348715141
ENST00000483956,2491,0.44849166410068125
ENST00000320676,1500,0.25712900888370216
ENST00000537981,858,0.4370721881405265
ENST00000335181,1640,0.43936049652927334
ENST00000299767,2306,0.2659098354440033
ENST00000541726,572,0.4750389774784546
ENST00000375151,1205,0.6047363175216818
ENST00000624069,532,0.3021723521559362
ENST00000596273,296,0.1812040651299051
ENST00000615711,1235,0.20426240972316392
ENST00000339399,952,0.42504579109659674
ENST00000481027,427,0.5066015734140079
ENST00000225972,1432,0.34333898299328713
ENST00000468778,1213,0.7673562255198506
ENST00000484279,463,0.30718407433124145
ENST00000320857,1644,0.21091283666345617
ENST00000369014,260,0.508888318432814
ENST00000394665,339,0.28803695741882657
ENST00000221494,792,0.5240162533525929
ENST00000314797,2807,0.32706425311499815
ENST00000248879,859,0.4280781922661041
ENST00000337132,1153,0.7552605553740336
ENST00000395841,1442,0.7276195428420222
ENST00000260641,2176,0.13849629858986554
ENST00000356493,1048,0.37887063292267126
ENST00000478753,2396,0.2658461678717487
ENST00000253108,670,0.5584804205569817
ENST00000482692,352,0.432384631804007
ENST00000454376,844,0.31869426312939453
ENST00000375549,409,0.7732414645923426
ENST00000264156,892,0.5933679885576133
ENST00000464889,667,0.6732197751230276
ENST00000391865,328,0.3675336328676519
ENST00000589097,1733,0.3326948424372077
ENST00000375499,328,0.5614021940078823
ENST00000414294,1271,0.6804126739990559
ENST00000316448,1001,0.1593136838939338
ENST00000378026,1719,0.5659518189325744
ENST00000370355,4838,0.2407141699334469
ENST00000248958,735,0.6408020223828588
ENST00000411651,931,0.6669530600570688
ENST00000318787,587,0.43654478496705307
ENST00000433985,94,0.6427596775327871
ENST00000574322,1420,0.627031821236242
ENST00000334220,1564,0.11481355369020178
ENST00000606248,2927,0.29200513061416894
ENST00000298966,1011,0.77969333229106
ENST00000260956,1338,0.3224011870137353
ENST00000248958,283,0.5006914864516383
ENST00000253814,1091,0.5723082605480505
ENST00000231238,639,0.1851480798241383
ENST00000351698,358,0.4070548961185465
ENST00000261758,1745,0.6627952056123843
ENST00000395511,1223,0.4870928563103318
ENST00000354336,5001,0.1492182831947283
ENST00000373830,654,0.035483851514410344
ENST00000256441,158,0.8082907916194144
ENST00000262238,1276,0.46702548346969947
ENST00000624234,175,0.5737405511709435
ENST00000394155,942,0.7973734386229395
ENST00000248342,632,0.4674920974495327
ENST00000378565,1049,0.0571533829715191
ENST00000314471,4294,0.6753390946663373
ENST00000334678,262,0.6466894064778177
ENST00000614830,617,0.754145113221345
ENST00000428154,652,0.45389599287380167
ENST00000358344,1239,0.1739445539525511
ENST00000456936,2557,0.19541457150983113
ENST00000356657,858,0.6303319756976421
ENST00000373014,336,0.5211700050291913
ENST00000354650,2018,0.48558381254140237
ENST00000491306,669,0.6270953347299497
ENST00000527109,885,0.9197313376272267
ENST00000413221,512,0.5631446120907059
ENST00000381342,403,0.23001823207077968
ENST00000248975,1517,0.4340401580171983
ENST00000266087,1235,0.5127883573518001
ENST00000460616,1026,0.16490438082523362
ENST00000327435,574,0.6201809465234427
ENST00000457879,1440,0.8381070677936975
ENST00000377685,3997,0.4197968230984904
ENST00000593829,780,0.5332622002230164
ENST00000534585,448,0.1861802968636949
ENST00000517309,838,0.8180388324896153
ENST00000422090,1753,0.6734681197521744
ENST00000298510,1023,0.10061510571632784
ENST00000356674,1396,0.09472253990499482
ENST00000356708,1070,0.23533161325556107
ENST00000409587,1379,0.6538768413052211
ENST00000333188,1923,0.6132814033225409
ENST00000400137,1240,0.7511583919624005
ENST00000355472,1570,0.21986491587285206
ENST00000329399,607,0.8703476049256879
ENST00000217971,564,0.8401533357207571
ENST00000316694,172,0.4392746139752736
ENST00000321562,2208,0.3025691881537444
ENST00000361951,1822,0.5732373777688623
ENST00000253024,2693,0.29837106136938407
ENST00000337354,922,0.24332113461462973
ENST00000261497,4870,0.5287911776241946
ENST00000310931,4194,0.46027066291906904
ENST00000426002,397,0.7408837361750604
ENST00000217402,694,0.48549389410904004
ENST00000330579,319,0.4295218909834463
ENST00000358406,833,0.6674563499965048
ENST00000435675,2254,0.16568083506357978
ENST00000460563,195,0.24419665113548125
ENST00000514682,732,0.6453432965899767
ENST00000300413,353,0.120981999954616
ENST00000355937,505,0.737843885638669
ENST00000199814,2168,0.19121191993401362
ENST00000398884,603,0.3745993190451836
ENST00000297533,367,0.7779198596600269
ENST00000403532,830,0.6456552237875106
ENST00000339995,2013,0.15238340149114185
ENST00000377970,1850,0.45752734846855414
ENST00000306984,419,0.2537673133716868
ENST00000220003,1300,0.5983448618429402
ENST00000593029,517,0.23010496112762807
ENST00000563281,2412,0.18154857345261532
ENST00000381760,1072,0.6969539269251128
ENST00000277165,3667,0.7180512408371853
ENST00000253024,2237,0.6678981639807088
ENST00000309352,1265,0.21217610712920204
ENST00000310574,2370,0.2618926730753814
ENST00000610726,2262,0.16781582743344878
ENST00000601697,1486,0.254994346234418
ENST00000348035,1168,0.4041770900552501
ENST00000339995,3502,0.39212691786326215
ENST00000297185,1693,0.6028813625908186
ENST00000331666,2706,0.4996512005759304
ENST00000262056,1714,0.18790590914009073
ENST00000296577,1912,0.7040989907786319
ENST00000261396,2726,0.724117273155331
ENST00000313334,590,0.31717840243640516
ENST00000409468,98,0.48530565347648874
ENST00000337288,1237,0.5667491602009758
ENST00000637253,614,0.40612389262242293
ENST00000298316,578,0.46464548433256814
ENST00000221419,553,0.7887347442264616
ENST00000448552,2734,0.45461958880846093
ENST00000323701,695,0.09801787556540892
ENST00000368552,118,0.7114346619121472
ENST00000413518,849,0.4338140133268416
ENST00000493678,458,0.6895785855336082
ENST00000307102,1404,0.5417493789221356
ENST00000372435,1224,0.5388352982159299
ENST00000494774,1539,0.6109898239624142
ENST00000296490,3744,0.16348900202601502
ENST00000303305,2336,0.3342981702633245
ENST00000322776,345,0.6476286855644715
ENST00000409682,1342,0.4015471478066588
ENST00000314191,12969,0.14268875478387186
ENST00000472077,3604,0.5826600521035542
ENST00000583313,549,0.5441950003249055
ENST00000621421,496,0.5263853417844415
ENST00000381962,1828,0.6895008803367748
ENST00000265857,463,0.3112756239708529
ENST00000396153,777,0.6439360763535901
ENST00000278070,3640,0.7101763245665218
ENST00000324096,2627,0.2771963010182556
ENST00000216727,988,0.406568841426131
ENST00000626046,715,0.03909136806327429
ENST00000497774,336,0.15528120438053492
ENST00000377351,1231,0.5677428798939709
ENST00000308961,313,0.7665439593849607
ENST00000454382,238,0.7078460457793521
ENST00000508564,606,0.36740917205037554
ENST00000623063,910,0.13415594796106675
ENST00000519948,3540,0.3079329355423692
ENST00000526683,2222,0.24540177169105917
ENST00000491335,479,0.4286010258072897
ENST00000612549,1551,0.725082703699745
ENST00000242719,1625,0.40745519801426805
ENST00000379160,1071,0.5719447735607295
ENST00000634753,2288,0.15895664819208358
ENST00000394155,702,0.7262091688562328
ENST00000525340,1577,0.40804687117563876
ENST00000353801,1158,0.5735549605923241
ENST00000617716,1850,0.10303663058629085
ENST00000330459,1218,0.24151085655408183
ENST00000339995,685,0.2030696432105231
ENST00000358154,514,0.28512386383205685
ENST00000464920,1438,0.38015682509740695
ENST00000327111,3400,0.6015507393851746
ENST00000367660,135,0.12189564579984746
ENST00000398344,189,0.5586617161826187
ENST00000374135,802,0.3931362392956876
